Profile 1             Profile 2             Profile 3             Profile 4             Profile 5             Profile 6             Profile 7             Profile 8             Profile 9             Profile 10             Profile 11             
x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           x       y           
[m]     [m]         [m]     [m]         [m]     [m]         [m]     [m]         [m]     [m]         [m]     [m]         [m]     [m]         [m]     [m]         [m]     [m]         [m]     [m]         [m]     [m]         
1.8449598e-06  6.0952082e-07            1.8432166e-06  6.4697338e-07            1.8400835e-06  6.0593271e-07            1.8379013e-06  5.046834e-07            1.8379949e-06  5.0904734e-07            1.8379005e-06  5.6566921e-07            1.8420829e-06  5.6280769e-07            1.847093e-06  5.6821658e-07            1.8415123e-06  6.2205191e-07            1.8435224e-06  6.3416021e-07            1.8470677e-06  5.5515958e-07            
1.8583291e-06  6.0434835e-07            1.8565733e-06  6.5158622e-07            1.8534175e-06  5.9468436e-07            1.8512195e-06  5.698392e-07            1.8513137e-06  5.230321e-07            1.8512186e-06  5.6670977e-07            1.8554314e-06  5.7112634e-07            1.8604777e-06  5.5867355e-07            1.8548566e-06  6.0229096e-07            1.8568813e-06  6.3080221e-07            1.8604522e-06  5.5973501e-07            
1.8716984e-06  6.0958352e-07            1.8699299e-06  6.5221235e-07            1.8667514e-06  5.7493254e-07            1.8645376e-06  6.2707915e-07            1.8646325e-06  5.4038439e-07            1.8645368e-06  5.7669859e-07            1.8687798e-06  5.7132168e-07            1.8738625e-06  5.5533484e-07            1.8682009e-06  5.9867247e-07            1.8702402e-06  6.2674733e-07            1.8738367e-06  5.620481e-07            
1.8850677e-06  6.1602949e-07            1.8832866e-06  6.534357e-07            1.8800854e-06  5.5333697e-07            1.8778557e-06  6.299674e-07            1.8779513e-06  5.6483988e-07            1.8778549e-06  6.02967e-07            1.8821282e-06  5.6136312e-07            1.8872472e-06  5.6260822e-07            1.8815452e-06  6.0620897e-07            1.883599e-06  6.2506329e-07            1.8872213e-06  5.615637e-07            
1.8984369e-06  6.1737629e-07            1.8966432e-06  6.3983615e-07            1.8934193e-06  5.289282e-07            1.8911738e-06  6.1112122e-07            1.8912701e-06  6.0553952e-07            1.891173e-06  6.3454508e-07            1.8954767e-06  5.4661048e-07            1.9006319e-06  5.7881784e-07            1.8948895e-06  6.1082777e-07            1.8969579e-06  6.2312563e-07            1.9006058e-06  5.5914129e-07            
1.9118062e-06  6.1147217e-07            1.9099998e-06  6.3294911e-07            1.9067532e-06  5.0098321e-07            1.904492e-06  6.004903e-07            1.9045889e-06  6.1576772e-07            1.9044911e-06  6.5189718e-07            1.9088251e-06  5.5412495e-07            1.9140167e-06  5.9493611e-07            1.9082338e-06  6.1162532e-07            1.9103167e-06  6.2014823e-07            1.9139904e-06  5.5759293e-07            
1.9251755e-06  6.0050023e-07            1.9233565e-06  6.251709e-07            1.9200872e-06  4.7595797e-07            1.9178101e-06  5.8813266e-07            1.9179077e-06  6.1927162e-07            1.9178092e-06  6.5899938e-07            1.9221735e-06  6.00356e-07            1.9274014e-06  6.0491575e-07            1.9215781e-06  6.1077521e-07            1.9236756e-06  6.1407606e-07            1.9273749e-06  5.5955347e-07            
1.9385448e-06  5.9475698e-07            1.9367131e-06  6.2882969e-07            1.9334211e-06  4.6864548e-07            1.9311282e-06  5.7186237e-07            1.9312265e-06  6.2146504e-07            1.9311274e-06  6.6281854e-07            1.9355219e-06  6.3954843e-07            1.9407861e-06  6.1468331e-07            1.9349224e-06  6.11198e-07            1.9370345e-06  6.0745934e-07            1.9407595e-06  5.6995731e-07            
1.951914e-06  5.9737716e-07            1.9500698e-06  6.4596212e-07            1.946755e-06  4.80369e-07            1.9444463e-06  5.5289267e-07            1.9445453e-06  6.2123793e-07            1.9444455e-06  6.6610917e-07            1.9488704e-06  6.5714148e-07            1.9541709e-06  6.311747e-07            1.9482667e-06  6.1054622e-07            1.9503933e-06  6.0303368e-07            1.954144e-06  5.870388e-07            
1.9652833e-06  5.9749993e-07            1.9634264e-06  6.5990671e-07            1.960089e-06  4.6619579e-07            1.9577645e-06  5.3742415e-07            1.9578641e-06  6.2040369e-07            1.9577636e-06  6.6804858e-07            1.9622188e-06  6.6231577e-07            1.9675556e-06  6.4606422e-07            1.9616109e-06  6.0737853e-07            1.9637522e-06  6.0375016e-07            1.9675286e-06  5.9913419e-07            
1.9786526e-06  5.9071561e-07            1.9767831e-06  6.5894775e-07            1.9734229e-06  4.5234421e-07            1.9710826e-06  5.3433521e-07            1.9711829e-06  6.0477294e-07            1.9710817e-06  6.6856697e-07            1.9755672e-06  6.5455153e-07            1.9809403e-06  6.5428922e-07            1.9749552e-06  6.1263507e-07            1.977111e-06  6.1560594e-07            1.9809131e-06  6.0048678e-07            
1.9920219e-06  5.8430344e-07            1.9901397e-06  6.4475878e-07            1.9867569e-06  4.4311678e-07            1.9844007e-06  5.3850396e-07            1.9845017e-06  5.9463482e-07            1.9843998e-06  6.7127476e-07            1.9889156e-06  6.4538707e-07            1.994325e-06  6.5573629e-07            1.9882995e-06  6.1568161e-07            1.9904699e-06  6.2648211e-07            1.9942977e-06  5.9909375e-07            
2.0053911e-06  5.8373712e-07            2.0034963e-06  6.2666376e-07            2.0000908e-06  4.4849887e-07            1.9977188e-06  5.300043e-07            1.9978205e-06  5.9172478e-07            1.997718e-06  6.766322e-07            2.0022641e-06  6.3987366e-07            2.0077098e-06  6.4793516e-07            2.0016438e-06  6.0923195e-07            2.0038287e-06  6.2616228e-07            2.0076822e-06  6.0225369e-07            
2.0187604e-06  5.8096043e-07            2.016853e-06  6.1720715e-07            2.0134247e-06  4.6903837e-07            2.011037e-06  5.247474e-07            2.0111393e-06  6.0040291e-07            2.0110361e-06  6.8126007e-07            2.0156125e-06  6.4458389e-07            2.0210945e-06  6.3848361e-07            2.0149881e-06  6.0108658e-07            2.0171876e-06  6.2448521e-07            2.0210668e-06  6.0883407e-07            
2.0321297e-06  5.7738699e-07            2.0302096e-06  6.1773687e-07            2.0267587e-06  5.0743268e-07            2.0243551e-06  5.235446e-07            2.0244581e-06  6.153786e-07            2.0243542e-06  6.7785018e-07            2.0289609e-06  6.57203e-07            2.0344792e-06  6.2777971e-07            2.0283324e-06  5.9435587e-07            2.0305465e-06  6.2329879e-07            2.0344513e-06  6.0539942e-07            
2.045499e-06  5.8038352e-07            2.0435663e-06  6.2747631e-07            2.0400926e-06  5.5893424e-07            2.0376732e-06  5.2099081e-07            2.0377769e-06  6.0867144e-07            2.0376723e-06  6.5985372e-07            2.0423094e-06  6.5721864e-07            2.047864e-06  6.1899228e-07            2.0416767e-06  6.0594546e-07            2.0439053e-06  6.2340024e-07            2.0478359e-06  5.9104323e-07            
2.0588682e-06  5.9203146e-07            2.0569229e-06  6.4405794e-07            2.0534266e-06  6.0075399e-07            2.0509913e-06  5.1958615e-07            2.0510957e-06  5.7241601e-07            2.0509904e-06  6.2583972e-07            2.0556578e-06  6.323449e-07            2.0612487e-06  6.2149458e-07            2.055021e-06  6.1295835e-07            2.0572642e-06  6.2965539e-07            2.0612204e-06  5.7242378e-07            
2.0722375e-06  5.9801626e-07            2.0702795e-06  6.5428985e-07            2.0667605e-06  6.2651924e-07            2.0643095e-06  5.2576922e-07            2.0644145e-06  5.2940105e-07            2.0643086e-06  5.9030571e-07            2.0690062e-06  5.9741913e-07            2.0746334e-06  6.2918059e-07            2.0683653e-06  6.0945522e-07            2.070623e-06  6.3672175e-07            2.074605e-06  5.629224e-07            
2.0856068e-06  5.9871353e-07            2.0836362e-06  6.5425746e-07            2.0800944e-06  6.4413137e-07            2.0776276e-06  5.3722933e-07            2.0777333e-06  4.9971447e-07            2.0776267e-06  5.6201552e-07            2.0823546e-06  5.7169486e-07            2.0880182e-06  6.3107838e-07            2.0817096e-06  6.226282e-07            2.0839819e-06  6.3345338e-07            2.0879895e-06  5.707036e-07            
2.098976e-06  6.0314351e-07            2.0969928e-06  6.4874304e-07            2.0934284e-06  6.5626682e-07            2.0909457e-06  5.5532548e-07            2.0910521e-06  4.8788727e-07            2.0909448e-06  5.3393738e-07            2.0957031e-06  5.5404383e-07            2.1014029e-06  6.2332332e-07            2.0950539e-06  6.5126209e-07            2.0973408e-06  6.2472989e-07            2.1013741e-06  5.8637479e-07            
2.1123453e-06  6.0359221e-07            2.1103495e-06  6.4335844e-07            2.1067623e-06  6.5493968e-07            2.1042638e-06  5.8085734e-07            2.104371e-06  4.8930898e-07            2.1042629e-06  5.0554587e-07            2.1090515e-06  5.3640816e-07            2.1147876e-06  6.0657366e-07            2.1083982e-06  6.6435931e-07            2.1106996e-06  6.2732869e-07            2.1147586e-06  5.9701124e-07            
2.1257146e-06  6.0363548e-07            2.1237061e-06  6.3529182e-07            2.1200962e-06  6.4295042e-07            2.117582e-06  5.9988464e-07            2.1176898e-06  4.9217057e-07            2.117581e-06  4.9394192e-07            2.1223999e-06  5.2149804e-07            2.1281724e-06  5.9268531e-07            2.1217425e-06  6.5783139e-07            2.1240585e-06  6.3931746e-07            2.1281432e-06  6.022137e-07            
2.1390839e-06  5.9163773e-07            2.1370628e-06  6.2387781e-07            2.1334302e-06  6.2993983e-07            2.1309001e-06  6.1103781e-07            2.1310086e-06  4.8900615e-07            2.1308992e-06  4.962451e-07            2.1357483e-06  5.1743117e-07            2.1415571e-06  5.9780399e-07            2.1350867e-06  6.474307e-07            2.1374173e-06  6.410148e-07            2.1415277e-06  6.000357e-07            
2.1524531e-06  5.8253535e-07            2.1504194e-06  6.1792405e-07            2.1467641e-06  6.2403436e-07            2.1442182e-06  6.2014257e-07            2.1443274e-06  4.9033848e-07            2.1442173e-06  4.8364818e-07            2.1490968e-06  5.2156771e-07            2.1549418e-06  6.1051586e-07            2.148431e-06  6.3447083e-07            2.1507762e-06  6.2853834e-07            2.1549123e-06  5.8963917e-07            
2.1658224e-06  5.7748033e-07            2.163776e-06  6.1883407e-07            2.1600981e-06  6.15982e-07            2.1575363e-06  6.3129616e-07            2.1576462e-06  5.0684452e-07            2.1575354e-06  4.609699e-07            2.1624452e-06  5.2142157e-07            2.1683266e-06  6.0491542e-07            2.1617753e-06  6.1597526e-07            2.164135e-06  6.1387435e-07            2.1682968e-06  5.7789268e-07            
2.1791917e-06  5.7769518e-07            2.1771327e-06  6.180185e-07            2.173432e-06  6.0386514e-07            2.1708545e-06  6.3945015e-07            2.170965e-06  5.2388205e-07            2.1708535e-06  4.5688996e-07            2.1757936e-06  5.1210993e-07            2.1817113e-06  5.9047714e-07            2.1751196e-06  5.9988254e-07            2.1774939e-06  6.0557511e-07            2.1816814e-06  5.6686699e-07            
2.192561e-06  5.801398e-07            2.1904893e-06  6.1172177e-07            2.1867659e-06  5.9735298e-07            2.1841726e-06  6.4813611e-07            2.1842838e-06  5.2528643e-07            2.1841716e-06  4.697921e-07            2.189142e-06  4.9710826e-07            2.195096e-06  5.9582826e-07            2.1884639e-06  6.0181191e-07            2.1908528e-06  6.0454062e-07            2.1950659e-06  5.4856946e-07            
2.2059302e-06  5.7601576e-07            2.203846e-06  6.0402701e-07            2.2000999e-06  5.9680946e-07            2.1974907e-06  6.5872199e-07            2.1976026e-06  5.3143982e-07            2.1974898e-06  4.6505031e-07            2.2024905e-06  4.8564896e-07            2.2084808e-06  6.1158203e-07            2.2018082e-06  6.1933891e-07            2.2042116e-06  6.0354639e-07            2.2084505e-06  5.308735e-07            
2.2192995e-06  5.7112002e-07            2.2172026e-06  5.9501707e-07            2.2134338e-06  5.9373659e-07            2.2108088e-06  6.5599044e-07            2.2109214e-06  5.4189486e-07            2.2108079e-06  4.7098071e-07            2.2158389e-06  4.8069056e-07            2.2218655e-06  6.0488352e-07            2.2151525e-06  6.215535e-07            2.2175705e-06  5.9260813e-07            2.221835e-06  5.2557479e-07            
2.2326688e-06  5.7562962e-07            2.2305593e-06  5.8149229e-07            2.2267678e-06  5.8694194e-07            2.224127e-06  6.506025e-07            2.2242402e-06  5.4722296e-07            2.224126e-06  4.7988929e-07            2.2291873e-06  4.8893635e-07            2.2352502e-06  5.8012656e-07            2.2284968e-06  6.0401754e-07            2.2309293e-06  5.7862428e-07            2.2352196e-06  5.3293959e-07            
2.2460381e-06  5.918364e-07            2.2439159e-06  5.6451214e-07            2.2401017e-06  5.8070933e-07            2.2374451e-06  6.4475422e-07            2.237559e-06  5.5309673e-07            2.2374441e-06  4.9176196e-07            2.2425358e-06  4.9700405e-07            2.248635e-06  5.5090305e-07            2.2418411e-06  5.8331223e-07            2.2442882e-06  5.6486777e-07            2.2486041e-06  5.2884881e-07            
2.2594073e-06  6.0382325e-07            2.2572725e-06  5.4835487e-07            2.2534356e-06  5.7699946e-07            2.2507632e-06  6.4059505e-07            2.2508778e-06  5.5879426e-07            2.2507622e-06  5.0438193e-07            2.2558842e-06  5.1862724e-07            2.2620197e-06  5.3287334e-07            2.2551854e-06  5.6800831e-07            2.2576471e-06  5.5296109e-07            2.2619886e-06  5.1192253e-07            
2.2727766e-06  6.0713559e-07            2.2706292e-06  5.336071e-07            2.2667696e-06  5.7557488e-07            2.2640813e-06  6.3790519e-07            2.2641966e-06  5.6512296e-07            2.2640804e-06  5.158412e-07            2.2692326e-06  5.4543137e-07            2.2754044e-06  5.1780159e-07            2.2685297e-06  5.5802001e-07            2.2710059e-06  5.40655e-07            2.2753732e-06  5.1018935e-07            
2.2861459e-06  6.0623976e-07            2.2839858e-06  5.357729e-07            2.2801035e-06  5.78731e-07            2.2773995e-06  6.1219062e-07            2.2775154e-06  5.5965452e-07            2.2773985e-06  5.261051e-07            2.282581e-06  5.6209312e-07            2.2887892e-06  5.2403234e-07            2.281874e-06  5.5885278e-07            2.2843648e-06  5.2908764e-07            2.2887577e-06  5.05711e-07            
2.2995152e-06  6.0327532e-07            2.2973425e-06  5.5910719e-07            2.2934374e-06  5.8424475e-07            2.2907176e-06  5.8930536e-07            2.2908342e-06  5.3716067e-07            2.2907166e-06  5.3605922e-07            2.2959295e-06  5.8224862e-07            2.3021739e-06  5.4231029e-07            2.2952183e-06  5.6545012e-07            2.2977236e-06  5.3147507e-07            2.3021423e-06  5.1614205e-07            
2.3128844e-06  5.9550171e-07            2.3106991e-06  5.8587915e-07            2.3067714e-06  5.9041731e-07            2.3040357e-06  5.7449859e-07            2.304153e-06  5.2523598e-07            2.3040347e-06  5.2178697e-07            2.3092779e-06  6.0115567e-07            2.3155586e-06  5.6775052e-07            2.3085625e-06  5.7004622e-07            2.3110825e-06  5.40252e-07            2.3155268e-06  5.3595103e-07            
2.3262537e-06  5.8369497e-07            2.3240557e-06  6.0606234e-07            2.3201053e-06  5.9507112e-07            2.3173538e-06  5.663658e-07            2.3174718e-06  5.0955322e-07            2.3173528e-06  5.0486426e-07            2.3226263e-06  5.7722585e-07            2.3289433e-06  5.882121e-07            2.3219068e-06  5.6976525e-07            2.3244413e-06  5.4438148e-07            2.3289114e-06  5.5038822e-07            
2.339623e-06  5.7073303e-07            2.3374124e-06  6.1711898e-07            2.3334393e-06  5.9658703e-07            2.330672e-06  5.5191113e-07            2.3307906e-06  4.8846524e-07            2.330671e-06  4.9160968e-07            2.3359747e-06  5.4600153e-07            2.3423281e-06  5.9864493e-07            2.3352511e-06  5.6670759e-07            2.3378002e-06  5.3971285e-07            2.3422959e-06  5.524403e-07            
2.3529923e-06  5.5732683e-07            2.350769e-06  6.1663132e-07            2.3467732e-06  6.0143502e-07            2.3439901e-06  5.3014178e-07            2.3441094e-06  4.6690349e-07            2.3439891e-06  4.8466883e-07            2.3493232e-06  5.1484103e-07            2.3557128e-06  6.0098431e-07            2.3485954e-06  5.6877206e-07            2.3511591e-06  5.3918171e-07            2.3556805e-06  5.4575025e-07            
2.3663615e-06  5.3873153e-07            2.3641257e-06  6.0963024e-07            2.3601071e-06  6.1572331e-07            2.3573082e-06  5.2403834e-07            2.3574282e-06  4.5505629e-07            2.3573072e-06  4.8579016e-07            2.3626716e-06  4.8780229e-07            2.3690975e-06  5.9617292e-07            2.3619397e-06  5.780196e-07            2.3645179e-06  5.5256005e-07            2.369065e-06  5.3426601e-07            
2.3797308e-06  5.1708353e-07            2.3774823e-06  6.0328789e-07            2.3734411e-06  6.2875566e-07            2.3706263e-06  5.4159961e-07            2.370747e-06  4.6329984e-07            2.3706253e-06  4.8825306e-07            2.37602e-06  4.8287028e-07            2.3824823e-06  5.8823554e-07            2.375284e-06  5.8211932e-07            2.3778768e-06  5.6894224e-07            2.3824496e-06  5.2742566e-07            
2.3931001e-06  5.0343779e-07            2.390839e-06  5.9466995e-07            2.386775e-06  6.297055e-07            2.3839445e-06  5.6729262e-07            2.3840658e-06  4.8066718e-07            2.3839434e-06  4.8074709e-07            2.3893685e-06  4.937446e-07            2.395867e-06  5.7806704e-07            2.3886283e-06  5.7273906e-07            2.3912356e-06  5.7641044e-07            2.3958341e-06  5.2964935e-07            
2.4064694e-06  5.0390718e-07            2.4041956e-06  5.7821722e-07            2.400109e-06  6.2756052e-07            2.3972626e-06  5.8666735e-07            2.3973846e-06  4.8910376e-07            2.3972616e-06  4.6225874e-07            2.4027169e-06  4.8189645e-07            2.4092517e-06  5.671958e-07            2.4019726e-06  5.6207414e-07            2.4045945e-06  5.7494095e-07            2.4092187e-06  5.3969685e-07            
2.4198386e-06  5.0594926e-07            2.4175522e-06  5.5724563e-07            2.4134429e-06  6.2855389e-07            2.4105807e-06  5.8619479e-07            2.4107034e-06  4.8963455e-07            2.4105797e-06  4.4289101e-07            2.4160653e-06  4.4830731e-07            2.4226365e-06  5.5459264e-07            2.4153169e-06  5.6027803e-07            2.4179534e-06  5.6979095e-07            2.4226032e-06  5.5449284e-07            
2.4332079e-06  5.0575436e-07            2.4309089e-06  5.3927029e-07            2.4267768e-06  6.2174125e-07            2.4238989e-06  5.6990549e-07            2.4240222e-06  4.8522426e-07            2.4238978e-06  4.3013123e-07            2.4294137e-06  4.2261823e-07            2.4360212e-06  5.3411896e-07            2.4286612e-06  5.5741586e-07            2.4313122e-06  5.691411e-07            2.4359878e-06  5.6600339e-07            
2.4465772e-06  5.0846317e-07            2.4442655e-06  5.2651434e-07            2.4401108e-06  5.9806642e-07            2.437217e-06  5.4989389e-07            2.437341e-06  4.7233637e-07            2.4372159e-06  4.1904195e-07            2.4427622e-06  4.0943624e-07            2.4494059e-06  5.0699154e-07            2.4420055e-06  5.4498611e-07            2.4446711e-06  5.7683565e-07            2.4493723e-06  5.7121973e-07            
2.4599465e-06  5.1829147e-07            2.4576222e-06  5.1853321e-07            2.4534447e-06  5.641952e-07            2.4505351e-06  5.2724247e-07            2.4506598e-06  4.4485116e-07            2.450534e-06  4.0525083e-07            2.4561106e-06  3.9082697e-07            2.4627907e-06  4.8193322e-07            2.4553498e-06  5.2965495e-07            2.4580299e-06  5.830597e-07            2.4627569e-06  5.7483666e-07            
2.4733157e-06  5.3186037e-07            2.4709788e-06  5.0834166e-07            2.4667787e-06  5.3032378e-07            2.4638532e-06  4.9914091e-07            2.4639786e-06  4.1340094e-07            2.4638522e-06  3.8724274e-07            2.469459e-06  3.6836267e-07            2.4761754e-06  4.6523513e-07            2.4686941e-06  5.2046687e-07            2.4713888e-06  5.7925319e-07            2.4761414e-06  5.7778848e-07            
2.486685e-06  5.4379158e-07            2.4843355e-06  4.8954555e-07            2.4801126e-06  5.0639212e-07            2.4771714e-06  4.73184e-07            2.4772974e-06  3.982367e-07            2.4771703e-06  3.7150567e-07            2.4828074e-06  3.5216868e-07            2.4895601e-06  4.5995063e-07            2.4820383e-06  5.1900754e-07            2.4847476e-06  5.6946948e-07            2.489526e-06  5.6961009e-07            
2.5000543e-06  5.5438672e-07            2.4976921e-06  4.782147e-07            2.4934465e-06  5.0011287e-07            2.4904895e-06  4.6263536e-07            2.4906163e-06  3.9414073e-07            2.4904884e-06  3.6133229e-07            2.4961559e-06  3.618828e-07            2.5029449e-06  4.6413314e-07            2.4953826e-06  5.2133091e-07            2.4981065e-06  5.5905741e-07            2.5029105e-06  5.5119611e-07            
2.5134235e-06  5.605574e-07            2.5110487e-06  4.9139026e-07            2.5067805e-06  4.9954598e-07            2.5038076e-06  4.7059404e-07            2.5039351e-06  3.9086612e-07            2.5038065e-06  3.5835902e-07            2.5095043e-06  3.7447571e-07            2.5163296e-06  4.6207148e-07            2.5087269e-06  5.1915611e-07            2.5114654e-06  5.4604751e-07            2.5162951e-06  5.355518e-07            
2.5267928e-06  5.6113898e-07            2.5244054e-06  5.150703e-07            2.5201144e-06  4.9055983e-07            2.5171257e-06  4.8440525e-07            2.5172539e-06  3.9072086e-07            2.5171246e-06  3.6289179e-07            2.5228527e-06  3.7914944e-07            2.5297143e-06  4.6274696e-07            2.5220712e-06  5.105712e-07            2.5248242e-06  5.2932646e-07            2.5296796e-06  5.2393735e-07            
2.5401621e-06  5.5888217e-07            2.537762e-06  5.2752529e-07            2.5334483e-06  4.8725068e-07            2.5304439e-06  4.949e-07            2.5305727e-06  3.8652302e-07            2.5304428e-06  3.6961921e-07            2.5362012e-06  3.8507153e-07            2.5430991e-06  4.6547483e-07            2.5354155e-06  5.0173863e-07            2.5381831e-06  5.1239794e-07            2.5430642e-06  5.1141467e-07            
2.5535314e-06  5.6405767e-07            2.5511187e-06  5.3307664e-07            2.5467823e-06  5.0447775e-07            2.543762e-06  4.9853444e-07            2.5438915e-06  3.7732109e-07            2.5437609e-06  3.6959261e-07            2.5495496e-06  3.9328366e-07            2.5564838e-06  4.7413838e-07            2.5487598e-06  4.9733867e-07            2.5515419e-06  4.9727143e-07            2.5564487e-06  4.9863775e-07            
2.5669006e-06  5.7791235e-07            2.5644753e-06  5.3969858e-07            2.5601162e-06  5.2759129e-07            2.5570801e-06  4.9480676e-07            2.5572103e-06  3.6617528e-07            2.557079e-06  3.5703338e-07            2.562898e-06  3.6697056e-07            2.5698685e-06  4.8359061e-07            2.5621041e-06  4.9500207e-07            2.5649008e-06  4.85113e-07            2.5698333e-06  4.8619957e-07            
2.5802699e-06  5.7936687e-07            2.577832e-06  5.4013691e-07            2.5734502e-06  5.3353391e-07            2.5703982e-06  4.9991972e-07            2.5705291e-06  3.5871336e-07            2.5703971e-06  3.3812376e-07            2.5762464e-06  3.5119685e-07            2.5832533e-06  4.9425677e-07            2.5754484e-06  4.9362688e-07            2.5782597e-06  4.793146e-07            2.5832178e-06  4.7727649e-07            
2.5936392e-06  5.5972486e-07            2.5911886e-06  5.2985462e-07            2.5867841e-06  5.2376627e-07            2.5837164e-06  5.2598168e-07            2.5838479e-06  3.4602313e-07            2.5837152e-06  3.1148473e-07            2.5895949e-06  3.3520089e-07            2.596638e-06  4.906223e-07            2.5887927e-06  4.9069529e-07            2.5916185e-06  4.8102635e-07            2.5966024e-06  4.795929e-07            
2.6070085e-06  5.3872874e-07            2.6045452e-06  5.1589867e-07            2.600118e-06  5.0760571e-07            2.5970345e-06  5.4855502e-07            2.5971667e-06  3.2866302e-07            2.5970334e-06  2.8428296e-07            2.6029433e-06  3.140425e-07            2.6100227e-06  4.8718439e-07            2.602137e-06  4.7975351e-07            2.6049774e-06  4.8781016e-07            2.6099869e-06  4.9288297e-07            
2.6203777e-06  5.317306e-07            2.6179019e-06  5.0572044e-07            2.613452e-06  4.9164688e-07            2.6103526e-06  5.3377785e-07            2.6104855e-06  3.0494495e-07            2.6103515e-06  2.6185199e-07            2.6162917e-06  2.9279901e-07            2.6234074e-06  4.76813e-07            2.6154813e-06  4.6838145e-07            2.6183362e-06  4.9674435e-07            2.6233714e-06  4.9571912e-07            
2.633747e-06  5.3017374e-07            2.6312585e-06  4.9983075e-07            2.6267859e-06  4.8752821e-07            2.6236707e-06  5.0037325e-07            2.6238043e-06  2.804457e-07            2.6236696e-06  2.4587799e-07            2.6296401e-06  2.7932088e-07            2.6367922e-06  4.5695684e-07            2.6288256e-06  4.5698103e-07            2.6316951e-06  4.9349263e-07            2.636756e-06  4.7902986e-07            
2.6471163e-06  5.2612676e-07            2.6446152e-06  4.9880955e-07            2.6401199e-06  4.9936364e-07            2.6369889e-06  4.847805e-07            2.6371231e-06  2.5902661e-07            2.6369877e-06  2.3457576e-07            2.6429886e-06  2.7460831e-07            2.6501769e-06  4.3083879e-07            2.6421698e-06  4.4711954e-07            2.6450539e-06  4.8207234e-07            2.6501405e-06  4.5624333e-07            
2.6604856e-06  5.1902004e-07            2.6579718e-06  5.0089972e-07            2.6534538e-06  5.1547321e-07            2.650307e-06  4.8494133e-07            2.6504419e-06  2.4957486e-07            2.6503058e-06  2.3381388e-07            2.656337e-06  2.7578216e-07            2.6635616e-06  4.0139654e-07            2.6555141e-06  4.334711e-07            2.6584128e-06  4.6170947e-07            2.6635251e-06  4.361984e-07            
2.6738548e-06  5.1426385e-07            2.6713284e-06  4.9958112e-07            2.6667877e-06  5.2329319e-07            2.6636251e-06  4.8878494e-07            2.6637607e-06  3.0698209e-07            2.663624e-06  2.5491124e-07            2.6696854e-06  2.8743756e-07            2.6769464e-06  3.7237277e-07            2.6688584e-06  4.1313392e-07            2.6717717e-06  4.376106e-07            2.6769096e-06  4.2123962e-07            
2.6872241e-06  5.1566716e-07            2.6846851e-06  4.9826101e-07            2.6801217e-06  5.2309397e-07            2.6769432e-06  4.9853448e-07            2.6770795e-06  4.27352e-07            2.6769421e-06  2.9246119e-07            2.6830339e-06  3.1201769e-07            2.6903311e-06  3.4812348e-07            2.6822027e-06  3.7887492e-07            2.6851305e-06  4.2043266e-07            2.6902942e-06  4.1292143e-07            
2.7005934e-06  5.2546317e-07            2.6980417e-06  4.9372463e-07            2.6934556e-06  5.081528e-07            2.6902614e-06  5.0729687e-07            2.6903983e-06  5.2404298e-07            2.6902602e-06  3.2694196e-07            2.6963823e-06  3.4832825e-07            2.7037158e-06  3.3748786e-07            2.695547e-06  3.4025334e-07            2.6984894e-06  4.0852923e-07            2.7036787e-06  4.0929893e-07            
2.7139627e-06  5.3833891e-07            2.7113984e-06  4.893588e-07            2.7067895e-06  4.9787146e-07            2.7035795e-06  5.0661652e-07            2.7037171e-06  5.4897842e-07            2.7035783e-06  3.4963828e-07            2.7097307e-06  3.9202609e-07            2.7171006e-06  3.4530038e-07            2.7088913e-06  3.2390835e-07            2.7118482e-06  3.9277229e-07            2.7170633e-06  4.042801e-07            
2.7273319e-06  5.4628787e-07            2.724755e-06  4.9521868e-07            2.7201235e-06  4.9433609e-07            2.7168976e-06  4.9996969e-07            2.7170359e-06  5.5999657e-07            2.7168964e-06  3.6816329e-07            2.7230791e-06  4.2487357e-07            2.7304853e-06  3.5952209e-07            2.7222356e-06  3.2875391e-07            2.7252071e-06  3.7354808e-07            2.7304478e-06  3.9743468e-07            
2.7407012e-06  5.4709378e-07            2.7381117e-06  5.0630041e-07            2.7334574e-06  4.8406872e-07            2.7302157e-06  4.8260691e-07            2.7303547e-06  5.3900914e-07            2.7302145e-06  3.9523928e-07            2.7364276e-06  4.3569996e-07            2.74387e-06  3.732492e-07            2.7355799e-06  3.3974905e-07            2.738566e-06  3.5864e-07            2.7438324e-06  3.9419139e-07            
2.7540705e-06  5.428072e-07            2.7514683e-06  5.2150237e-07            2.7467914e-06  4.7188512e-07            2.7435339e-06  4.7475138e-07            2.7436735e-06  5.0450437e-07            2.7435327e-06  4.4705678e-07            2.749776e-06  4.3273778e-07            2.7572548e-06  4.0086391e-07            2.7489242e-06  3.5901009e-07            2.7519248e-06  3.5429672e-07            2.7572169e-06  3.9468933e-07            
2.7674398e-06  5.4220018e-07            2.7648249e-06  5.4711592e-07            2.7601253e-06  4.6867139e-07            2.756852e-06  4.7896858e-07            2.7569923e-06  4.7540298e-07            2.7568508e-06  5.0272577e-07            2.7631244e-06  4.2704104e-07            2.7706395e-06  4.4723883e-07            2.7622685e-06  3.9133514e-07            2.7652837e-06  3.6695442e-07            2.7706015e-06  3.9570204e-07            
